220 15176 0.260101 1503000890.0
221 15232 0.128084 1503000912.0
222 15291 0.196114 1503000935.0
223 15353 0.069026 1503000959.0
224 15411 0.265732 1503000982.0
225 15436 1.399588 1503000993.0
226 15529 0.092905 1503007546.0
227 15605 0.027118 1503007567.0
228 15662 0.105372 1503007589.0
229 15716 0.171161 1503007610.0
230 15772 0.229697 1503007632.0
231 15827 0.102833 1503007653.0
232 15881 0.168624 1503007674.0
233 15935 0.032198 1503007695.0
234 15992 0.166434 1503007717.0
235 16046 0.100511 1503007738.0
236 16101 0.231902 1503007759.0
237 16155 0.031086 1503007780.0
238 16212 0.163597 1503007802.0
239 16235 1.036747 1503007812.0
240 16355 0.026268 1503007904.0
241 16445 0.108132 1503007934.0
242 16523 0.023958 1503007964.0
243 16600 0.110439 1503007994.0
244 16678 0.021655 1503008024.0
245 16755 0.112741 1503008054.0
246 16833 0.019358 1503008084.0
247 16911 0.151581 1503008114.0
248 16988 0.017067 1503008144.0
249 17067 0.050736 1503008175.0
250 17146 0.118538 1503008206.0
251 17222 0.253048 1503008236.0
252 17301 0.054233 1503008267.0
253 17356 0.455054 1503008289.0
254 17445 0.075883 1503008353.0
255 17519 0.124902 1503008374.0
256 17575 0.007513 1503008396.0
257 17627 0.193271 1503008417.0
258 17684 0.205886 1503008439.0
259 17737 0.005102 1503008460.0
260 17793 0.12897 1503008482.0
261 17847 0.063139 1503008503.0
262 17900 0.263923 1503008524.0
263 17954 0.068652 1503008545.0
264 18008 0.134485 1503008566.0
265 18064 0.000287 1503008588.0
266 18117 0.200496 1503008609.0
267 18143 0.0675 1503008619.0
268 18259 0.004359 1503008712.0
269 18349 0.127891 1503008742.0
270 18428 0.060111 1503008773.0
271 18504 0.074379 1503008803.0
272 18580 0.208869 1503008833.0
273 18660 0.256703 1503008864.0
274 18741 0.011231 1503008896.0
275 18820 0.079012 1503008927.0
276 18897 0.053236 1503008957.0
277 18976 0.014667 1503008988.0
278 19055 0.082446 1503009019.0
279 19135 0.116388 1503009050.0
280 19208 0.084672 1503009079.0
281 19272 1.018998 1503009105.0
282 19363 0.045325 1503009169.0
283 19438 0.111166 1503009190.0
284 19493 0.023023 1503009212.0
285 19546 0.042942 1503009233.0
286 19598 0.157833 1503009254.0
287 19652 0.174623 1503009275.0
288 19706 0.240585 1503009296.0
289 19762 0.106398 1503009318.0
290 19815 0.094378 1503009339.0
291 19869 0.2382 1503009360.0
292 19922 0.037426 1503009381.0
293 19976 0.103264 1503009402.0
294 20032 0.235813 1503009424.0
295 20050 0.831189 1503009432.0
296 20166 0.032062 1503009525.0
297 20258 0.035833 1503009556.0
298 20339 0.037023 1503009588.0
299 20420 0.038212 1503009620.0
300 20499 0.160629 1503009651.0
301 20575 0.026267 1503009681.0
302 20656 0.241663 1503009713.0
303 20732 0.109412 1503009743.0
304 20812 0.089427 1503009774.0
305 20890 0.245091 1503009805.0
306 20972 0.020455 1503009837.0
307 21048 0.114033 1503009867.0
308 21127 0.181812 1503009898.0
309 21189 0.649479 1503009923.0
310 21283 0.118504 1503009987.0
311 21358 0.214076 1503010008.0
312 21410 0.013303 1503010029.0
313 21463 0.079144 1503010050.0
314 21515 0.121633 1503010071.0
315 21566 0.14424 1503010091.0
316 21619 0.056534 1503010112.0
317 21670 0.05728 1503010132.0
318 21721 0.058026 1503010152.0
319 21775 0.00794 1503010173.0
320 21826 0.007194 1503010193.0
321 21880 0.073035 1503010214.0
322 21933 0.127743 1503010235.0
323 21956 1.061456 1503010245.0
324 22093 0.065176 1503010344.0
325 22183 0.066363 1503010376.0
326 22265 0.067535 1503010408.0
327 22345 0.131307 1503010439.0
328 22427 0.136517 1503010471.0
329 22510 0.128911 1503010503.0
330 22589 0.061132 1503010534.0
331 22669 0.006644 1503010565.0
332 22749 0.074549 1503010596.0
333 22830 0.12429 1503010627.0
334 22910 0.056509 1503010658.0
335 22990 0.011269 1503010689.0
336 23067 0.145758 1503010719.0
337 23121 0.079921 1503010740.0
338 23211 0.082308 1503010804.0
339 23290 0.216372 1503010826.0
340 23344 0.116083 1503010847.0
341 23394 0.151277 1503010867.0
342 23447 0.085442 1503010888.0
343 23501 0.247136 1503010909.0
344 23554 0.220255 1503010930.0
345 23609 0.112197 1503010951.0
346 23660 0.111447 1503010971.0
347 23714 0.089331 1503010992.0
348 23766 0.17666 1503011012.0
349 23817 0.090827 1503011032.0
350 23869 0.091576 1503011052.0
351 23896 0.691966 1503011063.0
352 24031 0.104278 1503011163.0
353 24120 0.103088 1503011195.0
354 24203 0.101896 1503011227.0
355 24285 0.100705 1503011259.0
356 24367 0.167089 1503011291.0
357 24452 0.10171 1503011324.0
358 24535 0.163836 1503011356.0
359 24617 0.104098 1503011388.0
360 24703 0.228033 1503011421.0
361 24782 0.106486 1503011452.0
362 24863 0.092349 1503011483.0
363 24945 0.17546 1503011515.0
364 25026 0.023375 1503011546.0
365 25083 0.844075 1503011569.0
366 25182 0.020093 1503011634.0
367 25256 0.180682 1503011655.0
368 25312 0.048133 1503011677.0
369 25365 0.017708 1503011698.0
370 25418 0.183066 1503011719.0
371 25472 0.149514 1503011740.0
372 25526 0.215354 1503011761.0
373 25577 0.052006 1503011781.0
374 25631 0.252785 1503011802.0
375 25686 0.079671 1503011823.0
376 25737 0.078923 1503011843.0
377 25791 0.121853 1503011864.0
378 25848 0.010697 1503011886.0
379 25868 0.256216 1503011894.0
380 25995 0.126471 1503011988.0
381 26086 0.194244 1503012019.0
382 26169 0.071179 1503012051.0
383 26252 0.06999 1503012083.0
384 26331 0.264403 1503012114.0
385 26414 0.001021 1503012146.0
386 26497 0.000173 1503012178.0
387 26577 0.067951 1503012209.0
388 26655 0.064173 1503012239.0
389 26735 0.26301 1503012270.0
390 26815 0.19523 1503012301.0
391 26895 0.127451 1503012332.0
392 26973 0.259574 1503012362.0
393 27034 1.274553 1503012387.0
394 27131 0.056261 1503012451.0
395 27207 0.077801 1503012473.0
396 27259 0.011962 1503012494.0
397 27311 0.212735 1503012515.0
398 27364 0.146896 1503012536.0
399 27417 0.185683 1503012557.0
400 27470 0.251521 1503012578.0
401 27523 0.050746 1503012599.0
402 27576 0.15003 1503012620.0
403 27629 0.084051 1503012641.0
404 27680 0.084812 1503012661.0
405 27730 0.085559 1503012681.0
406 27784 0.019721 1503012702.0
407 27807 0.046564 1503012711.0
408 27945 0.109551 1503012812.0
409 28032 0.158376 1503012844.0
410 28116 0.092859 1503012877.0
411 28197 0.094049 1503012909.0
412 28276 0.104792 1503012940.0
413 28357 0.163141 1503012972.0
414 28434 0.235725 1503013002.0
415 28515 0.032086 1503013034.0
416 28597 0.233335 1503013066.0
417 28678 0.034472 1503013098.0
418 28759 0.035668 1503013130.0
419 28838 0.103451 1503013161.0
420 28914 0.237925 1503013191.0
421 28973 1.038806 1503013215.0
422 29100 0.035186 1503014728.0
423 29136 1.365185 1503014739.0
424 29281 0.098664 1503014809.0
425 29361 0.16418 1503014838.0
426 29426 0.236826 1503014864.0
427 29487 0.237753 1503014888.0
428 29541 0.171818 1503014909.0
429 29594 0.106005 1503014930.0
430 29648 0.040189 1503014951.0
431 29701 0.24099 1503014972.0
432 29752 0.241758 1503014992.0
433 29806 0.090798 1503015013.0
434 29859 0.109986 1503015034.0
435 29913 0.044183 1503015055.0
436 29967 0.021761 1503015076.0
437 30021 0.08758 1503015097.0
438 30077 0.04663 1503015119.0
439 30130 0.247425 1503015140.0
440 30133 0.085899 1503015141.0
441 30259 0.117628 1503015234.0
442 30348 0.081193 1503015265.0
443 30427 0.013398 1503015296.0
444 30503 0.121107 1503015326.0
445 30583 0.077714 1503015357.0
446 30660 0.056789 1503015387.0
447 30736 0.191165 1503015417.0
448 30808 0.074394 1503015445.0
449 30881 0.126695 1503015474.0
450 30957 0.005545 1503015504.0
451 31034 0.20437 1503015535.0
452 31108 0.196746 1503015565.0
453 31187 0.19795 1503015597.0
454 31248 0.932239 1503015622.0
455 31345 0.131942 1503015686.0
456 31415 0.131195 1503015706.0
457 31465 0.130444 1503015726.0
458 31518 0.070335 1503015747.0
459 31574 0.062209 1503015769.0
460 31627 0.128043 1503015790.0
461 31680 0.072735 1503015811.0
462 31734 0.25984 1503015832.0
463 31787 0.05906 1503015853.0
464 31841 0.124892 1503015874.0
465 31894 0.075887 1503015895.0
466 31950 0.05666 1503015917.0
467 32003 0.14412 1503015938.0
468 32022 0.677774 1503015946.0
469 32154 0.014565 1503016040.0
470 32238 0.117564 1503016070.0
471 32316 0.049784 1503016101.0
472 32392 0.084707 1503016131.0
473 32472 0.114126 1503016162.0
474 32548 0.020239 1503016192.0
475 32627 0.178593 1503016223.0
476 32705 0.155926 1503016254.0
477 32783 0.22371 1503016285.0
478 32864 0.041707 1503016317.0
479 32945 0.040509 1503016349.0
480 33023 0.227301 1503016381.0
481 33100 0.02847 1503016412.0
482 33156 1.629312 1503016436.0
483 33244 0.034825 1503016501.0
484 33319 0.165952 1503016522.0
485 33372 0.100115 1503016543.0
486 33428 0.234182 1503016565.0
487 33482 0.098272 1503016586.0
488 33538 0.230822 1503016608.0
489 33594 0.096628 1503016630.0
490 33652 0.029147 1503016653.0
491 33708 0.161694 1503016675.0
492 33762 0.22753 1503016696.0
493 33818 0.093339 1503016718.0
494 33873 0.04073 1503016740.0
495 33929 0.09169 1503016762.0
496 33963 0.308818 1503016776.0
497 34093 0.021075 1503016869.0
498 34178 0.046705 1503016900.0
499 34260 0.247926 1503016933.0
500 34339 0.04909 1503016964.0
501 34417 0.116996 1503016995.0
502 34493 0.015255 1503017025.0
503 34573 0.01406 1503017057.0
504 34652 0.253755 1503017089.0
505 34732 0.254952 1503017121.0
506 34810 0.210497 1503017152.0
507 34884 0.19061 1503017182.0
508 34960 0.008222 1503017213.0
509 35036 0.207053 1503017244.0
510 35089 1.193756 1503017267.0
511 35186 0.129565 1503017331.0
512 35257 0.0636 1503017352.0
513 35309 0.002235 1503017373.0
514 35362 0.068075 1503017394.0
515 35414 0.132704 1503017415.0
516 35467 0.066741 1503017436.0
517 35520 0.265724 1503017457.0
518 35572 0.201681 1503017478.0
519 35625 0.135847 1503017499.0
520 35676 0.130146 1503017519.0
521 35729 0.195982 1503017540.0
522 35781 0.004798 1503017561.0
523 35834 0.06104 1503017582.0
524 35855 1.405906 1503017592.0
525 35986 0.057151 1503017686.0
526 36069 0.010624 1503017717.0
527 36146 0.078405 1503017748.0
528 36224 0.120431 1503017779.0
529 36299 0.014059 1503017809.0
530 36375 0.118191 1503017839.0
531 36452 0.050288 1503017870.0
532 36529 0.017499 1503017901.0
533 36602 0.048037 1503017930.0
534 36674 0.153041 1503017959.0
535 36746 0.087381 1503017988.0
536 36824 0.111451 1503018019.0
537 36899 0.04354 1503018050.0
538 36954 0.557296 1503018073.0
539 37047 0.040246 1503018138.0
540 37118 0.160532 1503018159.0
541 37173 0.027982 1503018181.0
542 37226 0.037858 1503018202.0
543 37278 0.162923 1503018223.0
544 37330 0.09696 1503018244.0
545 37385 0.231154 1503018266.0
546 37435 0.231902 1503018286.0
547 37485 0.232653 1503018306.0
548 37538 0.166816 1503018327.0
549 37593 0.034271 1503018349.0
550 37646 0.031565 1503018370.0
551 37699 0.097525 1503018391.0
552 37724 1.036216 1503018402.0
553 37846 0.093636 1503018495.0
554 37933 0.240881 1503018526.0
555 38011 0.042046 1503018557.0
556 38088 0.109826 1503018588.0
557 38166 0.089008 1503018619.0
558 38243 0.245507 1503018650.0
559 38321 0.046678 1503018681.0
560 38393 0.247757 1503018710.0
561 38466 0.084524 1503018739.0
562 38543 0.01661 1503018770.0
563 38615 0.184467 1503018799.0
564 38687 0.118805 1503018828.0
565 38760 0.053266 1503018857.0
566 38812 1.987432 1503018880.0
